SrcAddr,DstAddr,SrcMac,DstMac,Sport,Dport,State,Proto,SrcRate,DstRate,class
222.113.227.24,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,1761.0,554.0,s,tcp,0.0,0.0,1
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,52143.0,1058.0,s,tcp,0.0,0.0,7
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,7151.0,52330.0,E,tcp,0.0,0.0,2
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,5585.0,80.0,sER,tcp,0.947518,0.0,4
192.168.0.13,192.168.0.24,bc:1c:81:4b:ae:ba,04:32:f4:45:17:b3,5651.0,23.0,sE,tcp,34.991867,0.0,3
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,5476.0,80.0,ER,tcp,0.403238,0.0,4
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,55986.0,8043.0,REQ,udp,43.097332,0.0,5
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,21145.0,7777.0,E,tcp,0.0,0.0,2
192.168.0.15,192.168.0.252,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,0.0,0.0,9
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,6115.0,52330.0,E,tcp,1.129186,0.0,2
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,56111.0,8043.0,REQ,udp,42.897171,0.0,5
192.168.0.15,192.168.0.212,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,0.0,0.0,9
192.168.0.15,192.168.0.196,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,4.924508,0.0,9
222.7.244.236,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,8564.0,554.0,s,tcp,0.0,0.0,1
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,5275.0,52330.0,E,tcp,0.0,0.0,2
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,6994.0,52330.0,E,tcp,0.0,0.0,2
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,52143.0,5102.0,s,tcp,0.0,0.0,7
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,55916.0,3283.0,s,tcp,0.0,0.0,7
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,4958.0,52330.0,E,tcp,0.0,0.0,2
192.168.0.15,192.168.0.186,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,0.0,0.0,9
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,5770.0,80.0,sE,tcp,18.489586,0.0,4
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,55916.0,1050.0,s,tcp,0.0,0.0,7
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,64774.0,9988.0,REQ,udp,1513.845825,0.0,5
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,51912.0,554.0,sEf,tcp,1451.90564,0.0,8
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,64778.0,9988.0,REQ,udp,71.477631,0.0,5
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,55916.0,4550.0,s,tcp,0.0,0.0,7
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,57929.0,32777.0,s,tcp,0.0,0.0,7
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,5103.0,7777.0,E,tcp,0.0,0.0,2
192.168.0.16,192.168.0.13,48:4b:aa:2c:d8:f9,bc:1c:81:4b:ae:ba,49789,9020,sSE,tcp,60.06466700000001,54.258415,0
104.76.84.32,192.168.0.23,88:36:6c:d7:1c:56,a8:2b:b9:d6:5d:9c,443,49366,Ef,tcp,3311.2583010000008,0.0,0
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,6403.0,80.0,sE,tcp,1207.729492,0.0,4
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,3933.0,52330.0,E,tcp,3.161546,0.0,2
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,5225.0,80.0,sER,tcp,5.021013,0.0,4
222.246.173.230,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,3574.0,554.0,s,tcp,0.0,0.0,1
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,52143.0,1031.0,s,tcp,0.0,0.0,7
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,51603.0,9010.0,sE,tcp,341.763519,0.0,8
192.168.0.14,192.168.0.1,a8:66:7f:0e:3f:54,88:36:6c:d7:1c:56,53230,80,SEfC,tcp,0.0,721.857117,0
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,55987.0,8043.0,REQ,udp,42.41467700000001,0.0,5
222.221.14.104,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,7570.0,554.0,s,tcp,0.0,0.0,1
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,7588.0,52330.0,E,tcp,0.236632,0.0,2
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,64781.0,9988.0,REQ,udp,1860.258911,0.0,5
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,57929.0,5087.0,s,tcp,0.0,0.0,7
223.39.118.176,192.168.0.24,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,443,33157,R,tcp,0.0,0.0,0
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,57929.0,32771.0,s,tcp,0.0,0.0,7
222.124.173.203,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,2264.0,554.0,s,tcp,1345.89502,0.0,1
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,57929.0,9929.0,s,tcp,0.0,0.0,7
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,52143.0,1024.0,s,tcp,0.0,0.0,7
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,57929.0,5080.0,s,tcp,0.0,0.0,7
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,52143.0,34573.0,s,tcp,0.0,0.0,7
192.168.0.1,192.168.0.16,88:36:6c:d7:1c:56,48:4b:aa:2c:d8:f9,,,CON,arp,0.0,0.0,0
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,6250.0,80.0,R,tcp,0.0,0.0,4
192.168.0.15,192.168.0.202,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,9.494302,0.0,9
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,64777.0,9988.0,REQ,udp,72.34725999999998,0.0,5
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,7957.0,52330.0,E,tcp,0.0,0.0,2
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,52143.0,2003.0,s,tcp,0.0,0.0,7
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,4589.0,52330.0,E,tcp,0.0,0.0,2
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,57929.0,1086.0,s,tcp,0.0,0.0,7
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,4719.0,52330.0,E,tcp,0.0,0.0,2
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,57929.0,6101.0,s,tcp,0.0,0.0,7
192.168.0.15,192.168.0.94,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,0.0,0.0,9
222.223.228.156,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,2603.0,554.0,s,tcp,1540.832031,0.0,1
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,62742.0,8043.0,REQ,udp,43.177052,0.0,5
192.168.0.15,192.168.0.63,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,9.787736,0.0,9
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,6385.0,52330.0,E,tcp,0.0,0.0,2
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,20651.0,7777.0,E,tcp,0.0,0.0,2
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,60179.0,8899.0,INT,udp,1104.549438,0.0,5
192.168.0.15,192.168.0.51,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,3.169743,0.0,9
222.99.129.194,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,5383.0,554.0,s,tcp,0.0,0.0,1
222.216.161.72,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,1320.0,554.0,s,tcp,0.0,0.0,1
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,52143.0,6005.0,s,tcp,0.0,0.0,7
222.23.180.230,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,6417.0,554.0,s,tcp,0.0,0.0,1
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,5319.0,80.0,R,tcp,0.0,0.0,4
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,4018.0,52330.0,E,tcp,0.33968400000000004,0.0,2
222.4.67.62,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,2355.0,554.0,s,tcp,0.0,0.0,1
192.168.0.24,192.168.0.13,04:32:f4:45:17:b3,bc:1c:81:4b:ae:ba,5773.0,23.0,sE,tcp,39.228325,0.0,3
222.120.148.78,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,4860.0,554.0,s,tcp,0.0,0.0,1
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,22383.0,7777.0,E,tcp,0.0,0.0,2
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,6110.0,80.0,sER,tcp,0.0,0.0,4
192.168.0.13,224.0.0.251,bc:1c:81:4b:ae:ba,01:00:5e:00:00:fb,,,REQ,igmp,0.0,0.0,0
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,55916.0,15002.0,s,tcp,0.0,0.0,7
192.168.0.13,192.168.0.16,bc:1c:81:4b:ae:ba,f0:18:98:5e:ff:9f,,,RSP,arp,0.0,0.499865,6
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,20691.0,7777.0,E,tcp,0.0,0.0,2
172.217.25.99,192.168.0.14,88:36:6c:d7:1c:56,a8:66:7f:0e:3f:54,443,56595,REQ,udp,4115.226074,0.0,0
192.168.0.15,192.168.0.220,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,0.0,0.0,9
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,5768.0,52330.0,E,tcp,1.025446,0.0,2
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,55916.0,1721.0,s,tcp,0.0,0.0,7
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,5730.0,80.0,sER,tcp,13.500423,0.0,4
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,57929.0,5054.0,s,tcp,0.0,0.0,7
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,55916.0,1078.0,s,tcp,1285.347046,0.0,7
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,52143.0,1296.0,s,tcp,0.0,0.0,7
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,5189.0,80.0,ER,tcp,0.703281,0.0,4
222.75.64.0,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,7075.0,554.0,s,tcp,0.0,0.0,1
192.168.0.15,192.168.0.108,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,1.6255959999999998,0.0,9
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,5202.0,80.0,ER,tcp,1.6583830000000002,0.0,4
192.168.0.15,192.168.0.238,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,0.0,0.0,9
222.22.7.248,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,7830.0,554.0,s,tcp,0.0,0.0,1
222.81.145.124,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,7449.0,554.0,s,tcp,0.0,0.0,1
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,8685.0,52330.0,E,tcp,0.300082,0.0,2
192.168.0.15,192.168.0.53,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,0.0,0.0,9
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,4971.0,80.0,sER,tcp,2.618274,0.0,4
222.65.39.253,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,6125.0,554.0,s,tcp,0.0,0.0,1
222.164.175.15,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,3393.0,554.0,s,tcp,0.0,0.0,1
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,60061.0,8011.0,REQ,udp,32.37077,0.0,5
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,60154.0,8899.0,INT,udp,979.164734,0.0,5
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,60184.0,8899.0,INT,udp,605.190186,0.0,5
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,51896.0,554.0,sEf,tcp,0.0,0.0,8
222.146.72.245,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,2336.0,554.0,s,tcp,0.0,0.0,1
192.168.0.24,223.39.118.176,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,38188,443,sSEfFR,tcp,0.0,0.0,0
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,8064.0,52330.0,E,tcp,0.233701,0.0,2
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,55140.0,80.0,sE,tcp,134.80722,0.0,4
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,5455.0,80.0,sE,tcp,27.682171000000004,0.0,4
192.168.0.15,192.168.0.11,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,0.0,0.0,9
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,6294.0,52330.0,E,tcp,0.215776,0.0,2
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,3420.0,52330.0,E,tcp,0.0,0.0,2
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,55916.0,6007.0,s,tcp,0.0,0.0,7
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,5032.0,80.0,ER,tcp,3.254255,0.0,4
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,60039.0,8899.0,INT,udp,970.034119,0.0,5
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,5320.0,80.0,sER,tcp,1.043793,0.0,4
192.168.0.15,192.168.0.245,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,0.0,0.0,9
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,6579.0,52330.0,E,tcp,0.6343449999999999,0.0,2
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,57929.0,1025.0,s,tcp,0.0,0.0,7
192.168.0.1,192.168.0.24,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,,,RSP,arp,0.0,0.0,0
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,29377.0,7777.0,E,tcp,0.0,0.0,2
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,6180.0,52330.0,E,tcp,0.0,0.0,2
192.168.0.24,192.168.0.13,04:32:f4:45:17:b3,bc:1c:81:4b:ae:ba,11449.0,23.0,sE,tcp,61.741734,0.0,3
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,5349.0,80.0,ER,tcp,2.2983860000000003,0.0,4
192.168.0.15,192.168.0.234,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,1.624236,0.0,9
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,52143.0,1801.0,s,tcp,0.0,0.0,7
192.168.0.15,192.168.0.64,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,0.0,0.0,9
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,52797.0,8011.0,REQ,udp,32.188446,0.0,5
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,51651.0,8200.0,sE,tcp,335.457886,0.0,8
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,51762.0,8200.0,sEf,tcp,0.0,0.0,8
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,6153.0,52330.0,E,tcp,0.593821,0.0,2
222.155.75.136,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,1499.0,554.0,s,tcp,259.807739,0.0,1
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,1834.0,52330.0,E,tcp,0.0,0.0,2
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,5567.0,52330.0,E,tcp,0.0,0.0,2
192.168.0.15,192.168.0.57,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,3.256427,0.0,9
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,5085.0,52330.0,E,tcp,2.200607,0.0,2
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,49137.0,554.0,E,tcp,7.741616,0.0,8
192.168.0.15,192.168.0.157,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,0.0,0.0,9
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,64776.0,9988.0,REQ,udp,71.008507,0.0,5
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,60190.0,8899.0,INT,udp,1194.003906,0.0,5
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,5437.0,80.0,ER,tcp,0.0,0.0,4
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,59395.0,80.0,E,tcp,0.0,0.0,4
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,64783.0,9988.0,REQ,udp,60.08900799999999,0.0,5
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,52143.0,2103.0,s,tcp,0.0,0.0,7
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,7186.0,52330.0,E,tcp,0.0,0.0,2
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,51917.0,9010.0,sE,tcp,306.701416,0.0,8
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,60205.0,8899.0,INT,udp,257.70367400000003,0.0,5
192.168.0.15,192.168.0.117,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,3.248398,0.0,9
222.139.247.117,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,2858.0,554.0,s,tcp,0.0,0.0,1
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,57929.0,50389.0,s,tcp,818.3306269999998,0.0,7
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,52143.0,14442.0,s,tcp,0.0,0.0,7
222.63.164.121,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,6386.0,554.0,s,tcp,0.0,0.0,1
48:4b:aa:2c:d8:f9,bc:1c:81:4b:ae:ba,bc:1c:81:4b:ae:ba,48:4b:aa:2c:d8:f9,,,INT,unknown,0.0,0.0,0
222.186.35.145,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,1357.0,554.0,s,tcp,0.0,0.0,1
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,5505.0,80.0,ER,tcp,0.881601,0.0,4
192.168.0.24,192.168.0.13,04:32:f4:45:17:b3,bc:1c:81:4b:ae:ba,11442.0,23.0,sE,tcp,32.902313,0.0,3
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,55986.0,8043.0,REQ,udp,42.607082,0.0,5
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,6127.0,80.0,ER,tcp,0.0,0.0,4
192.168.0.15,192.168.0.27,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,1.630109,0.0,9
222.98.1.228,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,8280.0,554.0,s,tcp,0.0,0.0,1
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,8550.0,52330.0,E,tcp,0.0,0.0,2
192.168.0.15,192.168.0.132,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,9.559955,0.0,9
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,4175.0,52330.0,E,tcp,0.0,0.0,2
192.168.0.15,192.168.0.241,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,1.614985,0.0,9
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,44196.0,7777.0,E,tcp,0.0,0.0,2
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,8468.0,52330.0,E,tcp,4.96017,0.0,2
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,5833.0,52330.0,E,tcp,0.0,0.0,2
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,60081.0,8899.0,INT,udp,167.912521,0.0,5
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,52143.0,1199.0,s,tcp,0.0,0.0,7
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,5432.0,80.0,R,tcp,0.0,0.0,4
192.168.0.15,192.168.0.62,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,1.6663720000000002,0.0,9
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,51996.0,8899.0,REQ,udp,173.76623500000005,0.0,5
192.168.0.15,192.168.0.144,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,1.647843,0.0,9
192.168.0.13,192.168.0.16,bc:1c:81:4b:ae:ba,48:4b:aa:2c:d8:f9,9020,49784,Ef,tcp,325.0668950000001,174.03581200000005,0
192.168.0.15,192.168.0.65,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,1.666403,0.0,9
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,55916.0,4125.0,s,tcp,0.0,0.0,7
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,60063.0,8011.0,REQ,udp,32.072937,0.0,5
192.168.0.15,192.168.0.95,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,0.0,0.0,9
192.168.0.16,192.168.0.13,48:4b:aa:2c:d8:f9,bc:1c:81:4b:ae:ba,49789,9020,sSE,tcp,61.00943,56.008659,0
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,4651.0,52330.0,E,tcp,0.0,0.0,2
222.140.28.70,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,2693.0,554.0,s,tcp,0.0,0.0,1
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,57929.0,1114.0,s,tcp,0.0,0.0,7
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,63181.0,80.0,E,tcp,0.0,0.0,4
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,57929.0,2200.0,s,tcp,0.0,0.0,7
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,8995.0,52330.0,E,tcp,0.789096,0.0,2
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,8030.0,7777.0,E,tcp,0.0,0.0,2
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,4964.0,80.0,ER,tcp,2.328743,0.0,4
222.157.212.122,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,3653.0,554.0,s,tcp,0.0,0.0,1
192.168.0.15,192.168.0.31,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,3.3613440000000003,0.0,9
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,55054.0,80.0,sE,tcp,145.201096,0.0,4
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,6839.0,52330.0,E,tcp,0.0,0.0,2
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,55916.0,1309.0,s,tcp,0.0,0.0,7
